sale_id,date,store_id,product_id,units_sold,revenue
SALE-20260820-S001-P013,2026-08-20,S001,P013,9,7783.92
SALE-20260820-S001-P014,2026-08-20,S001,P014,8,3151.28
SALE-20260820-S001-P015,2026-08-20,S001,P015,3,585.36
SALE-20260820-S001-P016,2026-08-20,S001,P016,9,2377.53
SALE-20260820-S001-P017,2026-08-20,S001,P017,5,2517.45
SALE-20260820-S001-P018,2026-08-20,S001,P018,14,5147.8
SALE-20260820-S001-P019,2026-08-20,S001,P019,13,10507.51
SALE-20260820-S001-P020,2026-08-20,S001,P020,3,1932.33
SALE-20260820-S001-P021,2026-08-20,S001,P021,2,394.94
SALE-20260820-S001-P022,2026-08-20,S001,P022,7,5099.78
SALE-20260820-S001-P023,2026-08-20,S001,P023,5,3998.5
SALE-20260820-S001-P024,2026-08-20,S001,P024,13,1942.2
SALE-20260820-S001-P025,2026-08-20,S001,P025,0,0.0
SALE-20260820-S001-P026,2026-08-20,S001,P026,11,9018.68
SALE-20260820-S001-P027,2026-08-20,S001,P027,13,7661.94
SALE-20260820-S001-P028,2026-08-20,S001,P028,0,0.0
SALE-20260820-S001-P029,2026-08-20,S001,P029,11,2586.43
SALE-20260820-S001-P030,2026-08-20,S001,P030,4,922.64
SALE-20260820-S001-P031,2026-08-20,S001,P031,10,2914.2
SALE-20260820-S001-P032,2026-08-20,S001,P032,8,5012.8
SALE-20260820-S001-P033,2026-08-20,S001,P033,13,8773.83
SALE-20260820-S001-P034,2026-08-20,S001,P034,9,1524.51
SALE-20260820-S001-P035,2026-08-20,S001,P035,15,1838.7
SALE-20260820-S001-P036,2026-08-20,S001,P036,2,374.78
SALE-20260820-S001-P037,2026-08-20,S001,P037,9,1686.15
SALE-20260820-S001-P038,2026-08-20,S001,P038,4,1547.32
SALE-20260820-S001-P039,2026-08-20,S001,P039,1,634.1
SALE-20260820-S001-P040,2026-08-20,S001,P040,7,1127.35
SALE-20260820-S001-P041,2026-08-20,S001,P041,5,4921.95
SALE-20260820-S001-P042,2026-08-20,S001,P042,15,16027.35
SALE-20260820-S001-P043,2026-08-20,S001,P043,8,5876.48
SALE-20260820-S001-P044,2026-08-20,S001,P044,6,809.7
SALE-20260820-S001-P045,2026-08-20,S001,P045,12,5347.8
SALE-20260820-S001-P046,2026-08-20,S001,P046,2,1111.86
SALE-20260820-S001-P047,2026-08-20,S001,P047,6,5657.94
SALE-20260820-S001-P048,2026-08-20,S001,P048,6,2842.68
SALE-20260820-S001-P049,2026-08-20,S001,P049,18,11423.88
SALE-20260820-S001-P050,2026-08-20,S001,P050,2,780.76
SALE-20260820-S002-P001,2026-08-20,S002,P001,13,10255.18
SALE-20260820-S002-P002,2026-08-20,S002,P002,2,1298.3
SALE-20260820-S002-P003,2026-08-20,S002,P003,4,4283.48
SALE-20260820-S002-P004,2026-08-20,S002,P004,0,0.0
SALE-20260820-S002-P005,2026-08-20,S002,P005,16,7054.4
SALE-20260820-S002-P006,2026-08-20,S002,P006,8,6703.92
SALE-20260820-S002-P007,2026-08-20,S002,P007,0,0.0
SALE-20260820-S002-P008,2026-08-20,S002,P008,10,8841.5
SALE-20260820-S002-P009,2026-08-20,S002,P009,10,7561.9
SALE-20260820-S002-P010,2026-08-20,S002,P010,8,7893.6
SALE-20260820-S002-P011,2026-08-20,S002,P011,2,437.8
SALE-20260820-S002-P012,2026-08-20,S002,P012,21,3965.43
SALE-20260820-S002-P013,2026-08-20,S002,P013,12,10378.56
SALE-20260820-S002-P014,2026-08-20,S002,P014,10,3939.1
SALE-20260820-S002-P015,2026-08-20,S002,P015,2,390.24
SALE-20260820-S002-P016,2026-08-20,S002,P016,7,1849.19
SALE-20260820-S002-P017,2026-08-20,S002,P017,8,4027.92
SALE-20260820-S002-P018,2026-08-20,S002,P018,15,5515.5
SALE-20260820-S002-P019,2026-08-20,S002,P019,9,7274.43
SALE-20260820-S002-P020,2026-08-20,S002,P020,13,8373.43
SALE-20260820-S002-P021,2026-08-20,S002,P021,7,1382.29
SALE-20260820-S002-P022,2026-08-20,S002,P022,6,4371.24
SALE-20260820-S002-P023,2026-08-20,S002,P023,5,3998.5
SALE-20260820-S002-P024,2026-08-20,S002,P024,12,1792.8
SALE-20260820-S002-P025,2026-08-20,S002,P025,3,2071.41
SALE-20260820-S002-P026,2026-08-20,S002,P026,19,15577.72
SALE-20260820-S002-P027,2026-08-20,S002,P027,21,12376.98
SALE-20260820-S002-P028,2026-08-20,S002,P028,1,55.67
SALE-20260820-S002-P029,2026-08-20,S002,P029,16,3762.08
SALE-20260820-S002-P030,2026-08-20,S002,P030,2,461.32
SALE-20260820-S002-P031,2026-08-20,S002,P031,8,2331.36
SALE-20260820-S002-P032,2026-08-20,S002,P032,8,5012.8
SALE-20260820-S002-P033,2026-08-20,S002,P033,14,9448.74
SALE-20260820-S002-P034,2026-08-20,S002,P034,8,1355.12
SALE-20260820-S002-P035,2026-08-20,S002,P035,9,1103.22
SALE-20260820-S002-P036,2026-08-20,S002,P036,5,936.95
SALE-20260820-S002-P037,2026-08-20,S002,P037,17,3184.95
SALE-20260820-S002-P038,2026-08-20,S002,P038,8,3094.64
SALE-20260820-S002-P039,2026-08-20,S002,P039,2,1268.2
SALE-20260820-S002-P040,2026-08-20,S002,P040,10,1610.5
SALE-20260820-S002-P041,2026-08-20,S002,P041,3,2953.17
SALE-20260820-S002-P042,2026-08-20,S002,P042,14,14958.86
SALE-20260820-S002-P043,2026-08-20,S002,P043,17,12487.52
SALE-20260820-S002-P044,2026-08-20,S002,P044,5,674.75
SALE-20260820-S002-P045,2026-08-20,S002,P045,13,5793.45
SALE-20260820-S002-P046,2026-08-20,S002,P046,12,6671.16
SALE-20260820-S002-P047,2026-08-20,S002,P047,12,11315.88
SALE-20260820-S002-P048,2026-08-20,S002,P048,4,1895.12
SALE-20260820-S002-P049,2026-08-20,S002,P049,18,11423.88
SALE-20260820-S002-P050,2026-08-20,S002,P050,2,780.76
SALE-20260820-S003-P001,2026-08-20,S003,P001,10,7888.6
SALE-20260820-S003-P002,2026-08-20,S003,P002,3,1947.45
SALE-20260820-S003-P003,2026-08-20,S003,P003,4,4283.48
SALE-20260820-S003-P004,2026-08-20,S003,P004,0,0.0
SALE-20260820-S003-P005,2026-08-20,S003,P005,3,1322.7
SALE-20260820-S003-P006,2026-08-20,S003,P006,4,3351.96
SALE-20260820-S003-P007,2026-08-20,S003,P007,8,2056.16
SALE-20260820-S003-P008,2026-08-20,S003,P008,6,5304.9
SALE-20260820-S003-P009,2026-08-20,S003,P009,4,3024.76
SALE-20260820-S003-P010,2026-08-20,S003,P010,10,9867.0
SALE-20260820-S003-P011,2026-08-20,S003,P011,2,437.8
SALE-20260820-S003-P012,2026-08-20,S003,P012,15,2832.45
SALE-20260820-S003-P013,2026-08-20,S003,P013,6,5189.28
SALE-20260820-S003-P014,2026-08-20,S003,P014,13,5120.83
SALE-20260820-S003-P015,2026-08-20,S003,P015,5,975.6
SALE-20260820-S003-P016,2026-08-20,S003,P016,6,1585.02
SALE-20260820-S003-P017,2026-08-20,S003,P017,6,3020.94
SALE-20260820-S003-P018,2026-08-20,S003,P018,13,4780.1
SALE-20260820-S003-P019,2026-08-20,S003,P019,2,1616.54
SALE-20260820-S003-P020,2026-08-20,S003,P020,7,4508.77
SALE-20260820-S003-P021,2026-08-20,S003,P021,3,592.41
SALE-20260820-S003-P022,2026-08-20,S003,P022,7,5099.78
SALE-20260820-S003-P023,2026-08-20,S003,P023,1,799.7
SALE-20260820-S003-P024,2026-08-20,S003,P024,10,1494.0
SALE-20260820-S003-P025,2026-08-20,S003,P025,1,690.47
SALE-20260820-S003-P026,2026-08-20,S003,P026,10,8198.8
SALE-20260820-S003-P027,2026-08-20,S003,P027,8,4715.04
SALE-20260820-S003-P028,2026-08-20,S003,P028,4,222.68
SALE-20260820-S003-P029,2026-08-20,S003,P029,5,1175.65
SALE-20260820-S003-P030,2026-08-20,S003,P030,2,461.32
SALE-20260820-S003-P031,2026-08-20,S003,P031,11,3205.62
SALE-20260820-S003-P032,2026-08-20,S003,P032,2,1253.2
SALE-20260820-S003-P033,2026-08-20,S003,P033,10,6749.1
SALE-20260820-S003-P034,2026-08-20,S003,P034,13,2202.07
SALE-20260820-S003-P035,2026-08-20,S003,P035,4,490.32
SALE-20260820-S003-P036,2026-08-20,S003,P036,2,374.78
SALE-20260820-S003-P037,2026-08-20,S003,P037,10,1873.5
SALE-20260820-S003-P038,2026-08-20,S003,P038,6,2320.98
SALE-20260820-S003-P039,2026-08-20,S003,P039,2,1268.2
SALE-20260820-S003-P040,2026-08-20,S003,P040,5,805.25
SALE-20260820-S003-P041,2026-08-20,S003,P041,5,4921.95
SALE-20260820-S003-P042,2026-08-20,S003,P042,6,6410.94
SALE-20260820-S003-P043,2026-08-20,S003,P043,11,8080.16
SALE-20260820-S003-P044,2026-08-20,S003,P044,2,269.9
SALE-20260820-S003-P045,2026-08-20,S003,P045,11,4902.15
SALE-20260820-S003-P046,2026-08-20,S003,P046,6,3335.58
SALE-20260820-S003-P047,2026-08-20,S003,P047,5,4714.95
SALE-20260820-S003-P048,2026-08-20,S003,P048,2,947.56
SALE-20260820-S003-P049,2026-08-20,S003,P049,8,5077.28
SALE-20260821-S001-P001,2026-08-21,S001,P001,23,18143.78
SALE-20260821-S001-P002,2026-08-21,S001,P002,1,649.15
SALE-20260821-S001-P003,2026-08-21,S001,P003,2,2141.74
SALE-20260821-S001-P004,2026-08-21,S001,P004,5,760.75
SALE-20260821-S001-P005,2026-08-21,S001,P005,9,3968.1
SALE-20260821-S001-P006,2026-08-21,S001,P006,1,837.99
SALE-20260821-S001-P007,2026-08-21,S001,P007,12,3084.24
SALE-20260821-S001-P008,2026-08-21,S001,P008,7,6189.05
SALE-20260821-S001-P009,2026-08-21,S001,P009,3,2268.57
SALE-20260821-S001-P010,2026-08-21,S001,P010,4,3946.8
SALE-20260821-S001-P011,2026-08-21,S001,P011,3,656.7
SALE-20260821-S001-P012,2026-08-21,S001,P012,17,3210.11
SALE-20260821-S001-P013,2026-08-21,S001,P013,11,9513.68
SALE-20260821-S001-P014,2026-08-21,S001,P014,12,4726.92
SALE-20260821-S001-P015,2026-08-21,S001,P015,1,195.12
SALE-20260821-S001-P016,2026-08-21,S001,P016,9,2377.53
SALE-20260821-S001-P017,2026-08-21,S001,P017,11,5538.39
SALE-20260821-S001-P018,2026-08-21,S001,P018,8,2941.6
SALE-20260821-S001-P019,2026-08-21,S001,P019,14,11315.78
SALE-20260821-S001-P020,2026-08-21,S001,P020,13,8373.43
SALE-20260821-S001-P021,2026-08-21,S001,P021,5,987.35
SALE-20260821-S001-P022,2026-08-21,S001,P022,6,4371.24
SALE-20260821-S001-P023,2026-08-21,S001,P023,7,5597.9
SALE-20260821-S001-P024,2026-08-21,S001,P024,10,1494.0
SALE-20260821-S001-P025,2026-08-21,S001,P025,1,690.47
SALE-20260821-S001-P026,2026-08-21,S001,P026,14,11478.32
SALE-20260821-S001-P027,2026-08-21,S001,P027,15,8840.7
SALE-20260821-S001-P028,2026-08-21,S001,P028,3,167.01
SALE-20260821-S001-P029,2026-08-21,S001,P029,9,2116.17
SALE-20260821-S001-P030,2026-08-21,S001,P030,2,461.32
SALE-20260821-S001-P031,2026-08-21,S001,P031,11,3205.62
SALE-20260821-S001-P032,2026-08-21,S001,P032,2,1253.2
SALE-20260821-S001-P033,2026-08-21,S001,P033,7,4724.37
SALE-20260821-S001-P034,2026-08-21,S001,P034,12,2032.68
SALE-20260821-S001-P035,2026-08-21,S001,P035,18,2206.44
SALE-20260821-S001-P036,2026-08-21,S001,P036,5,936.95
SALE-20260821-S001-P037,2026-08-21,S001,P037,8,1498.8
SALE-20260821-S001-P038,2026-08-21,S001,P038,5,1934.15
SALE-20260821-S001-P039,2026-08-21,S001,P039,3,1902.3
SALE-20260821-S001-P040,2026-08-21,S001,P040,12,1932.6
SALE-20260821-S001-P041,2026-08-21,S001,P041,12,11812.68
SALE-20260821-S001-P042,2026-08-21,S001,P042,15,16027.35
SALE-20260821-S001-P043,2026-08-21,S001,P043,15,11018.4
SALE-20260821-S001-P044,2026-08-21,S001,P044,6,809.7
SALE-20260821-S001-P045,2026-08-21,S001,P045,9,4010.85
SALE-20260821-S001-P046,2026-08-21,S001,P046,7,3891.51
SALE-20260821-S001-P047,2026-08-21,S001,P047,12,11315.88
SALE-20260821-S001-P048,2026-08-21,S001,P048,5,2368.9
SALE-20260821-S001-P049,2026-08-21,S001,P049,14,8885.24
SALE-20260821-S001-P050,2026-08-21,S001,P050,4,1561.52
SALE-20260821-S002-P001,2026-08-21,S002,P001,11,8677.46
SALE-20260821-S002-P002,2026-08-21,S002,P002,9,5842.35
SALE-20260821-S002-P003,2026-08-21,S002,P003,3,3212.61
SALE-20260821-S002-P004,2026-08-21,S002,P004,0,0.0
SALE-20260821-S002-P005,2026-08-21,S002,P005,11,4849.9
SALE-20260821-S002-P006,2026-08-21,S002,P006,5,4189.95
SALE-20260821-S002-P007,2026-08-21,S002,P007,0,0.0
SALE-20260821-S002-P008,2026-08-21,S002,P008,12,10609.8
SALE-20260821-S002-P009,2026-08-21,S002,P009,11,8318.09
SALE-20260821-S002-P010,2026-08-21,S002,P010,19,18747.3
SALE-20260821-S002-P011,2026-08-21,S002,P011,1,218.9
SALE-20260821-S002-P012,2026-08-21,S002,P012,21,3965.43
SALE-20260821-S002-P013,2026-08-21,S002,P013,10,8648.8
SALE-20260821-S002-P014,2026-08-21,S002,P014,22,8666.02
SALE-20260821-S002-P015,2026-08-21,S002,P015,4,780.48
SALE-20260821-S002-P016,2026-08-21,S002,P016,15,3962.55
SALE-20260821-S002-P017,2026-08-21,S002,P017,9,4531.41
SALE-20260821-S002-P018,2026-08-21,S002,P018,19,6986.3
SALE-20260821-S002-P019,2026-08-21,S002,P019,16,12932.32
SALE-20260821-S002-P020,2026-08-21,S002,P020,11,7085.21
SALE-20260821-S002-P021,2026-08-21,S002,P021,8,1579.76
SALE-20260821-S002-P022,2026-08-21,S002,P022,10,7285.4
SALE-20260821-S002-P023,2026-08-21,S002,P023,13,10396.1
SALE-20260821-S002-P024,2026-08-21,S002,P024,13,1942.2
SALE-20260821-S002-P025,2026-08-21,S002,P025,1,690.47
SALE-20260821-S002-P026,2026-08-21,S002,P026,11,9018.68
SALE-20260821-S002-P027,2026-08-21,S002,P027,20,11787.6
SALE-20260821-S002-P028,2026-08-21,S002,P028,5,278.35
SALE-20260821-S002-P029,2026-08-21,S002,P029,9,2116.17
SALE-20260821-S002-P030,2026-08-21,S002,P030,4,922.64
SALE-20260821-S002-P031,2026-08-21,S002,P031,13,3788.46
SALE-20260821-S002-P032,2026-08-21,S002,P032,6,3759.6
SALE-20260821-S002-P033,2026-08-21,S002,P033,14,9448.74
SALE-20260821-S002-P034,2026-08-21,S002,P034,10,1693.9
SALE-20260821-S002-P035,2026-08-21,S002,P035,16,1961.28
SALE-20260821-S002-P036,2026-08-21,S002,P036,4,749.56
SALE-20260821-S002-P037,2026-08-21,S002,P037,13,2435.55
SALE-20260821-S002-P038,2026-08-21,S002,P038,3,1160.49
SALE-20260821-S002-P039,2026-08-21,S002,P039,2,1268.2
SALE-20260821-S002-P040,2026-08-21,S002,P040,10,1610.5
SALE-20260821-S002-P041,2026-08-21,S002,P041,12,11812.68
SALE-20260821-S002-P042,2026-08-21,S002,P042,15,16027.35
SALE-20260821-S002-P043,2026-08-21,S002,P043,10,7345.6
SALE-20260821-S002-P044,2026-08-21,S002,P044,10,1349.5
SALE-20260821-S002-P045,2026-08-21,S002,P045,16,7130.4
SALE-20260821-S002-P046,2026-08-21,S002,P046,6,3335.58
SALE-20260821-S002-P047,2026-08-21,S002,P047,9,8486.91
SALE-20260821-S002-P048,2026-08-21,S002,P048,3,1421.34
SALE-20260821-S002-P049,2026-08-21,S002,P049,16,10154.56
SALE-20260821-S002-P050,2026-08-21,S002,P050,8,3123.04
SALE-20260821-S003-P001,2026-08-21,S003,P001,8,6310.88
SALE-20260821-S003-P002,2026-08-21,S003,P002,5,3245.75
SALE-20260821-S003-P003,2026-08-21,S003,P003,5,5354.35
SALE-20260821-S003-P004,2026-08-21,S003,P004,1,152.15
SALE-20260821-S003-P005,2026-08-21,S003,P005,6,2645.4
SALE-20260821-S003-P006,2026-08-21,S003,P006,4,3351.96
SALE-20260821-S003-P007,2026-08-21,S003,P007,12,3084.24
SALE-20260821-S003-P008,2026-08-21,S003,P008,8,7073.2
SALE-20260821-S003-P009,2026-08-21,S003,P009,6,4537.14
SALE-20260821-S003-P010,2026-08-21,S003,P010,10,9867.0
SALE-20260821-S003-P011,2026-08-21,S003,P011,2,437.8
SALE-20260821-S003-P012,2026-08-21,S003,P012,12,2265.96
SALE-20260821-S003-P013,2026-08-21,S003,P013,6,5189.28
SALE-20260821-S003-P014,2026-08-21,S003,P014,14,5514.74
SALE-20260821-S003-P015,2026-08-21,S003,P015,2,390.24
SALE-20260821-S003-P016,2026-08-21,S003,P016,6,1585.02
SALE-20260821-S003-P017,2026-08-21,S003,P017,3,1510.47
SALE-20260821-S003-P018,2026-08-21,S003,P018,12,4412.4
SALE-20260821-S003-P019,2026-08-21,S003,P019,10,8082.7
SALE-20260821-S003-P020,2026-08-21,S003,P020,8,5152.88
SALE-20260821-S003-P021,2026-08-21,S003,P021,1,197.47
SALE-20260821-S003-P022,2026-08-21,S003,P022,4,2914.16
SALE-20260821-S003-P023,2026-08-21,S003,P023,11,8796.7
SALE-20260821-S003-P024,2026-08-21,S003,P024,4,597.6
SALE-20260821-S003-P025,2026-08-21,S003,P025,0,0.0
SALE-20260821-S003-P026,2026-08-21,S003,P026,9,7378.92
SALE-20260821-S003-P027,2026-08-21,S003,P027,13,7661.94
SALE-20260821-S003-P028,2026-08-21,S003,P028,4,222.68
SALE-20260821-S003-P029,2026-08-21,S003,P029,7,1645.91
SALE-20260821-S003-P030,2026-08-21,S003,P030,4,922.64
SALE-20260821-S003-P031,2026-08-21,S003,P031,7,2039.94
SALE-20260821-S003-P032,2026-08-21,S003,P032,3,1879.8
SALE-20260821-S003-P033,2026-08-21,S003,P033,3,2024.73
SALE-20260821-S003-P034,2026-08-21,S003,P034,10,1693.9
SALE-20260821-S003-P035,2026-08-21,S003,P035,9,1103.22
SALE-20260821-S003-P036,2026-08-21,S003,P036,6,1124.34
SALE-20260821-S003-P037,2026-08-21,S003,P037,11,2060.85
SALE-20260821-S003-P038,2026-08-21,S003,P038,1,386.83
SALE-20260821-S003-P039,2026-08-21,S003,P039,0,0.0
SALE-20260821-S003-P040,2026-08-21,S003,P040,6,966.3
SALE-20260821-S003-P041,2026-08-21,S003,P041,2,1968.78
SALE-20260821-S003-P042,2026-08-21,S003,P042,9,9616.41
SALE-20260821-S003-P043,2026-08-21,S003,P043,11,8080.16
SALE-20260821-S003-P044,2026-08-21,S003,P044,6,809.7
SALE-20260821-S003-P045,2026-08-21,S003,P045,14,6239.1
SALE-20260821-S003-P046,2026-08-21,S003,P046,7,3891.51
SALE-20260821-S003-P047,2026-08-21,S003,P047,6,5657.94
SALE-20260821-S003-P048,2026-08-21,S003,P048,2,947.56
SALE-20260821-S003-P049,2026-08-21,S003,P049,12,7615.92
SALE-20260822-S001-P001,2026-08-22,S001,P001,9,7099.74
SALE-20260822-S001-P002,2026-08-22,S001,P002,9,5842.35
SALE-20260822-S001-P003,2026-08-22,S001,P003,3,3212.61
SALE-20260822-S001-P004,2026-08-22,S001,P004,2,304.3
SALE-20260822-S001-P005,2026-08-22,S001,P005,9,3968.1
SALE-20260822-S001-P006,2026-08-22,S001,P006,5,4189.95
SALE-20260822-S001-P007,2026-08-22,S001,P007,12,3084.24
SALE-20260822-S001-P008,2026-08-22,S001,P008,9,7957.35
SALE-20260822-S001-P009,2026-08-22,S001,P009,5,3780.95
SALE-20260822-S001-P010,2026-08-22,S001,P010,14,13813.8
SALE-20260822-S001-P011,2026-08-22,S001,P011,2,437.8
SALE-20260822-S001-P012,2026-08-22,S001,P012,20,3776.6
SALE-20260822-S001-P013,2026-08-22,S001,P013,7,6054.16
SALE-20260822-S001-P014,2026-08-22,S001,P014,16,6302.56
SALE-20260822-S001-P015,2026-08-22,S001,P015,3,585.36
SALE-20260822-S001-P016,2026-08-22,S001,P016,7,1849.19
SALE-20260822-S001-P017,2026-08-22,S001,P017,5,2517.45
SALE-20260822-S001-P018,2026-08-22,S001,P018,14,5147.8
SALE-20260822-S001-P019,2026-08-22,S001,P019,12,9699.24
SALE-20260822-S001-P020,2026-08-22,S001,P020,10,6441.1
SALE-20260822-S001-P021,2026-08-22,S001,P021,4,789.88
SALE-20260822-S001-P022,2026-08-22,S001,P022,5,3642.7
SALE-20260822-S001-P023,2026-08-22,S001,P023,12,9596.4
SALE-20260822-S001-P024,2026-08-22,S001,P024,3,448.2
SALE-20260822-S001-P025,2026-08-22,S001,P025,3,2071.41
SALE-20260822-S001-P026,2026-08-22,S001,P026,11,9018.68
SALE-20260822-S001-P027,2026-08-22,S001,P027,16,9430.08
SALE-20260822-S001-P028,2026-08-22,S001,P028,3,167.01
SALE-20260822-S001-P029,2026-08-22,S001,P029,3,705.39
SALE-20260822-S001-P030,2026-08-22,S001,P030,4,922.64
SALE-20260822-S001-P031,2026-08-22,S001,P031,18,5245.56
SALE-20260822-S001-P032,2026-08-22,S001,P032,10,6266.0
SALE-20260822-S001-P033,2026-08-22,S001,P033,10,6749.1
SALE-20260822-S001-P034,2026-08-22,S001,P034,11,1863.29
SALE-20260822-S001-P035,2026-08-22,S001,P035,9,1103.22
SALE-20260822-S001-P036,2026-08-22,S001,P036,1,187.39
SALE-20260822-S001-P037,2026-08-22,S001,P037,18,3372.3
SALE-20260822-S001-P038,2026-08-22,S001,P038,4,1547.32
SALE-20260822-S001-P039,2026-08-22,S001,P039,4,2536.4
SALE-20260822-S001-P040,2026-08-22,S001,P040,12,1932.6
SALE-20260822-S001-P041,2026-08-22,S001,P041,6,5906.34
SALE-20260822-S001-P042,2026-08-22,S001,P042,6,6410.94
SALE-20260822-S001-P043,2026-08-22,S001,P043,9,6611.04
SALE-20260822-S001-P044,2026-08-22,S001,P044,5,674.75
SALE-20260822-S001-P045,2026-08-22,S001,P045,27,12032.55
SALE-20260822-S001-P046,2026-08-22,S001,P046,10,5559.3
SALE-20260822-S001-P047,2026-08-22,S001,P047,10,9429.9
SALE-20260822-S001-P048,2026-08-22,S001,P048,8,3790.24
SALE-20260822-S001-P049,2026-08-22,S001,P049,21,13327.86
SALE-20260822-S001-P050,2026-08-22,S001,P050,7,2732.66
SALE-20260822-S002-P001,2026-08-22,S002,P001,14,11044.04
SALE-20260822-S002-P002,2026-08-22,S002,P002,6,3894.9
SALE-20260822-S002-P003,2026-08-22,S002,P003,5,5354.35
SALE-20260822-S002-P004,2026-08-22,S002,P004,0,0.0
SALE-20260822-S002-P005,2026-08-22,S002,P005,9,3968.1
SALE-20260822-S002-P006,2026-08-22,S002,P006,6,5027.94
SALE-20260822-S002-P007,2026-08-22,S002,P007,0,0.0
SALE-20260822-S002-P008,2026-08-22,S002,P008,16,14146.4
SALE-20260822-S002-P009,2026-08-22,S002,P009,13,9830.47
SALE-20260822-S002-P010,2026-08-22,S002,P010,17,16773.9
SALE-20260822-S002-P011,2026-08-22,S002,P011,5,1094.5
SALE-20260822-S002-P012,2026-08-22,S002,P012,18,3398.94
SALE-20260822-S002-P013,2026-08-22,S002,P013,12,10378.56
SALE-20260822-S002-P014,2026-08-22,S002,P014,20,7878.2
SALE-20260822-S002-P015,2026-08-22,S002,P015,9,1756.08
SALE-20260822-S002-P016,2026-08-22,S002,P016,8,2113.36
SALE-20260822-S002-P017,2026-08-22,S002,P017,13,6545.37
SALE-20260822-S002-P018,2026-08-22,S002,P018,26,9560.2
SALE-20260822-S002-P019,2026-08-22,S002,P019,12,9699.24
SALE-20260822-S002-P020,2026-08-22,S002,P020,16,10305.76
SALE-20260822-S002-P021,2026-08-22,S002,P021,9,1777.23
SALE-20260822-S002-P022,2026-08-22,S002,P022,6,4371.24
SALE-20260822-S002-P023,2026-08-22,S002,P023,8,6397.6
SALE-20260822-S002-P024,2026-08-22,S002,P024,17,2539.8
SALE-20260822-S002-P025,2026-08-22,S002,P025,3,2071.41
SALE-20260822-S002-P026,2026-08-22,S002,P026,18,14757.84
SALE-20260822-S002-P027,2026-08-22,S002,P027,13,7661.94
SALE-20260822-S002-P028,2026-08-22,S002,P028,6,334.02
SALE-20260822-S002-P029,2026-08-22,S002,P029,18,4232.34
SALE-20260822-S002-P030,2026-08-22,S002,P030,2,461.32
SALE-20260822-S002-P031,2026-08-22,S002,P031,15,4371.3
SALE-20260822-S002-P032,2026-08-22,S002,P032,5,3133.0
SALE-20260822-S002-P033,2026-08-22,S002,P033,15,10123.65
SALE-20260822-S002-P034,2026-08-22,S002,P034,22,3726.58
SALE-20260822-S002-P035,2026-08-22,S002,P035,15,1838.7
SALE-20260822-S002-P036,2026-08-22,S002,P036,3,562.17
SALE-20260822-S002-P037,2026-08-22,S002,P037,14,2622.9
SALE-20260822-S002-P038,2026-08-22,S002,P038,3,1160.49
SALE-20260822-S002-P039,2026-08-22,S002,P039,4,2536.4
SALE-20260822-S002-P040,2026-08-22,S002,P040,10,1610.5
SALE-20260822-S002-P041,2026-08-22,S002,P041,11,10828.29
SALE-20260822-S002-P042,2026-08-22,S002,P042,21,22438.29
SALE-20260822-S002-P043,2026-08-22,S002,P043,18,13222.08
SALE-20260822-S002-P044,2026-08-22,S002,P044,6,809.7
SALE-20260822-S002-P045,2026-08-22,S002,P045,18,8021.7
SALE-20260822-S002-P046,2026-08-22,S002,P046,11,6115.23
SALE-20260822-S002-P047,2026-08-22,S002,P047,14,13201.86
SALE-20260822-S002-P048,2026-08-22,S002,P048,5,2368.9
SALE-20260822-S002-P049,2026-08-22,S002,P049,16,10154.56
SALE-20260822-S002-P050,2026-08-22,S002,P050,7,2732.66
SALE-20260822-S003-P001,2026-08-22,S003,P001,6,4733.16
SALE-20260822-S003-P002,2026-08-22,S003,P002,5,3245.75
SALE-20260822-S003-P003,2026-08-22,S003,P003,1,1070.87
SALE-20260822-S003-P004,2026-08-22,S003,P004,1,152.15
SALE-20260822-S003-P005,2026-08-22,S003,P005,9,3968.1
SALE-20260822-S003-P006,2026-08-22,S003,P006,2,1675.98
SALE-20260822-S003-P007,2026-08-22,S003,P007,10,2570.2
SALE-20260822-S003-P008,2026-08-22,S003,P008,12,10609.8
SALE-20260822-S003-P009,2026-08-22,S003,P009,5,3780.95
SALE-20260822-S003-P010,2026-08-22,S003,P010,10,9867.0
SALE-20260822-S003-P011,2026-08-22,S003,P011,0,0.0
SALE-20260822-S003-P012,2026-08-22,S003,P012,13,2454.79
SALE-20260822-S003-P013,2026-08-22,S003,P013,9,7783.92
SALE-20260822-S003-P014,2026-08-22,S003,P014,14,5514.74
SALE-20260822-S003-P015,2026-08-22,S003,P015,3,585.36
SALE-20260822-S003-P016,2026-08-22,S003,P016,7,1849.19
SALE-20260822-S003-P017,2026-08-22,S003,P017,15,7552.35
SALE-20260822-S003-P018,2026-08-22,S003,P018,17,6250.9
SALE-20260822-S003-P019,2026-08-22,S003,P019,8,6466.16
SALE-20260822-S003-P020,2026-08-22,S003,P020,8,5152.88
SALE-20260822-S003-P021,2026-08-22,S003,P021,6,1184.82
SALE-20260822-S003-P022,2026-08-22,S003,P022,3,2185.62
SALE-20260822-S003-P023,2026-08-22,S003,P023,7,5597.9
SALE-20260822-S003-P024,2026-08-22,S003,P024,7,1045.8
SALE-20260822-S003-P025,2026-08-22,S003,P025,1,690.47
SALE-20260822-S003-P026,2026-08-22,S003,P026,11,9018.68
SALE-20260822-S003-P027,2026-08-22,S003,P027,13,7661.94
